# All selected users with their review requirements (ADJUSTED TO 30K)
# Format: USER_ID\tCATEGORIES (category:reviews, ...)
======================================================================
AE22CFXT3QZKUQJORVTGL3VQXAAA	Clothing_Shoes_and_Jewelry:1, Video_Games:2
AF57GEHDHUVNZPWS5OWVS4T27TDQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF57V2VQ7G7664ZRVMJ375HJ2BEQ	Clothing_Shoes_and_Jewelry:1, Digital_Music:4, Software:1
AF5A543UQDVAE37FQT4OB5Z6RM7A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5A5GSDD3S45COG65KJVEB3B4PQ	Video_Games:1, Software:1
AF5B6ZPWJ7F6HXPKRXVTOKVRUWPQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5BAB34G3UCQBDXFBS6EXVI3NYQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5BBJOFGZN6OU7SFABYJT7YAHBA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5BFXW2K27WQCEAMNVEUQW5465A	Clothing_Shoes_and_Jewelry:1, Software:1
AF5BPJQJCOM7ZDXKY24KF5VUBM6A	Clothing_Shoes_and_Jewelry:1, Software:1
AF5BYYZ6BLVCLQNJC433Z3WTKRUQ	Software:1, Appliances:5
AF5CLBZPVU6MO3BAEQOKQVMXECTQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5D6P7AK7HSYBG346HF5EOTOJCQ	Appliances:2
AF5DAIWSBN4HGICPFZXEBZBT2T5A	Appliances:15
AF5DIKRWOTDGZCKPLWIZMRN5BCPA	Appliances:14
AF5E2G7QYCCRXSG3OQOUIR5HDCDQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF5EA4QTONYPM5FK427RVFH2F33A	Appliances:4
AF5FIHZSXOQJ5Z32VPNZKAUZ5TSA	Digital_Music:4
AF5FLDVYIRBV3JCZNOVBH5ZL24BA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5GUKWW2U53JL5SNXHLATXKGRJA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5GVIJ66G772M4YOYG7XNMMWLCA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5HJCENV7IDO3BDNLWVGPPKCJ2A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5HPNTXODSAUR2XBA3L5HSLONAA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5HXCROCBX7CSCFNHW7DMZ5YPLQ	Clothing_Shoes_and_Jewelry:1, Software:3
AF5HYTPKZ53LVZHFSFYV264E5DFA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5IB2KZQAUBLJJBGM7LMIHKKKYA	Clothing_Shoes_and_Jewelry:3, Software:2
AF5ILOX6ZGMNWYBXBB5JFHLMVRZA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5IQSGLYMWLW4KH2V7VTUZLHUOA	All_Beauty:11
AF5JF6FYJCSXIHK476UQY3YQK76A	Clothing_Shoes_and_Jewelry:1, Software:1
AF5JGJO2BD72AGCEYK4IMKTMA46Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF5JW6OFWRC7XWTP5IZWNOA4CWBA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5LHZNYDAYSIO3ICRMFGB6M4BFA	Health_and_Personal_Care:28
AF5LSFK6HAIIPHWQBFDGTU6H77IQ	Appliances:1
AF5MJKSYEHT3LXGXL6COYEV2ZUQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5MN6CP4HBYLK64APJHMB24IW4A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5MRERBS7OT45VG7VKN5T57CZPQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF5N57UVNIRYS3WSVQX24DMTTOUQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5NGJQURY7CWJB5Q2J3XG2DHOJA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5NIV3P32BC6MTXRTJK4VYM7BKQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5NKVKUZGRPBR7HAYYDUS25RGRQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5NRCL52KH7QWHB3D5V4ATDDJCQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5O3R6CLNGAIXXWIXOE3RL3AEFA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5OVBDG4QDIDZZK546PQXMANNAA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5PC2LY74LDWSRX3ZCAS72N5I4A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5PJZ2AORJWP6YAZKKHCG57I4VA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5PRXK5VT475U6LWILBDARSWELQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5PSFCS64I5CGSNI5Z5CJJB4QEA	Clothing_Shoes_and_Jewelry:3, Video_Games:4
AF5QP6N5NJSVRQ4LTLDHQLDO2RDQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5QVEMAHL2ZN7BTEQ2QXX6HJSMA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5RM3LKQU6GIZULDIWPQTGQLJCA	Clothing_Shoes_and_Jewelry:1, Digital_Music:4
AF5RM7HWMWY5Q6NDJNAS6LC5FQ4Q	Clothing_Shoes_and_Jewelry:2, Software:2
AF5RYWBSMOYLAQXY7KUFODGGURHQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5S5QOHEY23WWLVAPRJ62NGZRQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5SAGY3WAQ46FAMS4AT6S443EMQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5SFRTWU2CH2UPEEONJKGCP436A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5SOL62EPWUMZAIHFERDYF45DGA	Clothing_Shoes_and_Jewelry:3, Software:2
AF5SPGLFK34PTO3BII3AUJOBWP3Q	Appliances:15
AF5TE4E47EQB6CQKGSSMPGZ5YJKA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5TH4CV76JKHHGPSQCDNZPPFZSQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF5TNYXZY6Z3WZ2WSMZM5H3BCCUA	Clothing_Shoes_and_Jewelry:3, Video_Games:3
AF5UDRFP2NFTIZJEG33ZSJGRLY3Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5UGX2NY74WFRZGU25CVO3FH4YQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5UJ7AEDMUNEWKQWQWQ2RPSBFAA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5UNCVLMGVRORVV4ZDLPGJKTZOQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF5UY6ZMIO2O6TZQS6X4Y42QHNOA	Digital_Music:4
AF5VFP74EVX6TQ3L3NRSUJHVSWQA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5VGCKECBQMLYYEAU2QCE255X7A	Clothing_Shoes_and_Jewelry:1, Software:1
AF5VLEKLRBORZLW3COI352W2CNFQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5VSNTEEL5AERSW7AKTJSJCAVNQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF5WK43NOQMAXRGIVMGIFQ67OD3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5WRPRHUWUURR4J5K3DQZTLOM7Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5Y2XEYRDNMMSKBLIBRFPVRXYEQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF5YIXOKZSJLRUQOFCB6SLNCZVWA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5YJWL5B3O3EI5PDSCKKKQ7M6XA	Clothing_Shoes_and_Jewelry:1, Software:1
AF5YX5FFO3PPJD6ZCZGWO47AOYPA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF5ZDBVHPFI7S7I3ET4UVKU3P44Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF5ZTRHYISAPQOXXAK6EPAMR4MUQ	Video_Games:1
AF62VUCB62AYOUEUOMZPCRD5OYLQ	Clothing_Shoes_and_Jewelry:1, Software:3
AF634ADXUTKSM7HZTBVCE3GZZNBA	Video_Games:1, Software:1
AF63DKY3AKAMBL5NBNJL5Z7V6UQA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF63FGFQITE3NOFNUFOJUADB2NBA	Software:1
AF63FJYF6V6DLELEAX3K4Z6HEPKA	Clothing_Shoes_and_Jewelry:1, Software:1
AF63JIAC77OVDXQA7KFM5FEZJR5A	Clothing_Shoes_and_Jewelry:1, Software:1
AF63JXPT2SHD5MFMCM2P5KZWQUHA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF63KNVW42LKKZF4BR3QNQO3S4FQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF63ZEM5C6YT4I227PSU7N7LCZLQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF645HKHKCO626U3MTEI7LJYXDCQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF64CRQWRDFHBLNUAZ32URYVD62A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF64LOFZEARB77NT4ZGS3JWSFANA	Clothing_Shoes_and_Jewelry:2, Software:1
AF64VAFDLBFRHWOAAB465PPSZD7Q	Clothing_Shoes_and_Jewelry:1, Appliances:5
AF65HNI3XE4CKVGH3ODOCBIU4NCA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF65LW2PC7JGMUOAHO4KORPG7LZA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF66CPEXVMLISTM47G7TB2ETL6EA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF67B4ELXDTECWBWHH427URTDDQQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6AMHPA76H5O76JPI6D3XCABGAQ	Appliances:15
AF6AO7BJIEHLQD2DWV3WQ4CWLHDQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6AZ6JDCBDMQ353SFRKAWCATO7A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6BPQCBPYKZEZFGDJ5QK4GVWE5A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6C2GUI6UUB3VMX4U2XYAXSS3NQ	Clothing_Shoes_and_Jewelry:2, Video_Games:2
AF6C7YR6MQ6OOPT6VFSDI4LFEZUQ	Clothing_Shoes_and_Jewelry:2, Video_Games:4
AF6CGHFRTPSOVJCTK5QZ5TPS2Y3Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF6CK6XNAPKXGR4LDZJAAFFK4S5A	Clothing_Shoes_and_Jewelry:2, Video_Games:3
AF6CYLEF3EAPIDGGMR2MA6BV3S3A	Clothing_Shoes_and_Jewelry:1, Digital_Music:4
AF6DPS45KDZDTCUWZID3NMZ7F6GQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6DZS2V7WMVBIBTYPA452RNHT5Q	Clothing_Shoes_and_Jewelry:4, Software:1
AF6E2OZLCN6CTEWSEIZGGM37R7DA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6ENPEC5H2UXITNCQAGD4R5DQNQ	Digital_Music:4
AF6F6KLUIXGPCRSSW2D4BEO4CQDQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6FTPAM5BG5VESQR2GMGRICJJRA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6GMG6EBTZOVGISCHWDKC5TIMPA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6GYFF2RBVJHPV6BGF72BU7EKFQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6H26NAAQ4ET6AO777KY6KCNRKA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6H6GAZJ2MVNULALV7U67IY6H3A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6H6I2Y62VMFW7CKSZSZ3ZORMHA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6HBCVCXS2LGTKWVIESWO2NAOOA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6HBNODXC27WE6BRERWS42VWW6Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF6HHLTU74NAZBBHYGNVHVL6UO4Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6IAMSKLFFDPMSCWUWUNG6YC2MA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6IAQJQH5AQQFPKWVEB6Y7VFFAQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6IFSGJ6MZRYRS2TEDTSXHE5VXQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6IQSB2BXFUFU46DHCYXFK5RZJQ	Clothing_Shoes_and_Jewelry:4, Video_Games:1
AF6ISIBBMYQ6ESYZVBHJCPNWHSBA	Appliances:3
AF6J535AOCTITT36PY6LO5VC24IA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6JDFL6HHFBVL4I3HO6L5T6LWBQ	Clothing_Shoes_and_Jewelry:1, Appliances:5
AF6JJGM4YLPCTOB3TUQ6DAH3QNGA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6JL45RKADLX6WDVMJIC3YEQUBA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6JNOEQSOOMAVXFGAJLQMRTO67Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF6JQZLKIXH6SCNOOQDOJRD2DLMQ	Clothing_Shoes_and_Jewelry:4, Video_Games:4, Software:2
AF6JSRBHKFVVMTX5DBYPLWSI3VFQ	Software:1
AF6JWB6LY25VLTHBSDY6AE6JLCQA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6KQMOZ42VX3S62WDVBKZDOENZA	Clothing_Shoes_and_Jewelry:1, Software:1
AF6L2QO2PGLXNFGFYWR6SJCUL2QQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6LRE6SC2X7HXHFFE7VJHZ2SN4Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF6MNBZR42U72LXQCFQWXMB34ZHA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6MTGPWHALCYZAPLDN5O7AEA6EQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6NHHYQZNF76NDJPT2KERELFMQQ	Software:1
AF6NSCH7BL72GK2KGKER6JFA5PTA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6NUJOT42QCQC7PAYBESEORKEOQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6O2KX3DXVZTQ3X5SUSVJ3SXYRQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6OQKVODB3D25KHXZJ37O37IB3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6OXJPOFHZJ735HN4O7JEEQSLZQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF6PAGSEUVZDSKR5FJMZYUBQ7O6A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6PPAITLSGQPDDR5KD7MF47IQYQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6QHJSY6N5MMHTC5L26QOTX6K3Q	All_Beauty:15
AF6QSNBQDZDX6HLXEPIDSSIH4JGQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6RIN6WQT2MQFMRS5U2IRKZAXXQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6ROWXTMMLDUFK5LOCW52LPRYBQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6RTF5TSQQMZJ22AVBNO4TDKMFA	Video_Games:1, Software:1
AF6RTFII4XB2EGU2C3SYBIRGG4VQ	All_Beauty:10, Clothing_Shoes_and_Jewelry:4
AF6SAYQAAZ6UFDCNRNULBWRBWKWA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6SM2ESLD534XWS7P6PFSL257CA	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF6SYZFJQYV3QOVUKEQZFWSFA5UA	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF6TJE5KJZLULN3HLIMLPVTK4XEQ	Video_Games:3
AF6TJJAHIC75CWNGU6E2OXA7VJ5A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6TOJRJETCN5MTEUGIPBSROD6SQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6TQ7HLPVPXS6ZRFAD7R7VZ6HAA	Clothing_Shoes_and_Jewelry:3, Video_Games:1
AF6TUHLWCEOMYDFENVEGKYKSHZZA	Clothing_Shoes_and_Jewelry:1, Appliances:5
AF6US7RQS7KZLUOU65FBLGP5GXHA	Video_Games:4, Software:1
AF6VARY253GBAB7WSUCZ7T5G65MQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6VFIKH4K4YYFV3XCV5GMY2DNIQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6WBUR5BMRV6DHRFYZG65H53T4A	Clothing_Shoes_and_Jewelry:1, Software:1
AF6WQV2LYNFBVWE26EGZZXPVBR4Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF6XCPUOLZIVQUJKSPHPY6GMFMBQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF6XW7IIHZOU5VZP6PPP4ADV6XRA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6YWQFOURDFFQX7I7IERIPVLD5Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6ZAWJDYUP3I57G3SYL3ASR2NRQ	Video_Games:1, Software:1
AF6ZERQC7B5IHJOM7AFLPUQIACWA	Video_Games:1, Software:1
AF6ZVT53BHLWN7DQM5KCE5RFB6RA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF6ZXK5AR34RY2YOVKRLUGEGRCZQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF73HDO6SYXBX5LRGDJAHCX5YJNA	Clothing_Shoes_and_Jewelry:1, Video_Games:4
AF73OTIGJ7AGCALWJ4NGO55I3MDA	Clothing_Shoes_and_Jewelry:3, Software:4
AF74FJFILRUVRBAA5ENF5TEVM43Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF74HW6PNZ6WX65ZPO2UKG2LKZDQ	Video_Games:1, Software:1
AF74OKPQVQJ3OHJYTLKFOY4FICXA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF75A2GPJOB6GBXWATETPJEAAX6Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF75TVHWAJ3ETDG3BRZ5FJPEPKBQ	Clothing_Shoes_and_Jewelry:2, Software:3
AF76S4X5G2F7TC2W4T6AUS2T7YRQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF77IH5NW4LLCC3SRON7AJB5MHKQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF77NJU2K4BBEK6KEGISRAI3I44A	Appliances:15
AF77SW74INK2E3VGX6AP3VDYQQ3A	Clothing_Shoes_and_Jewelry:1, Software:1
AF7BMTGHIJBQ6D6OEXI7TALPEOOA	Clothing_Shoes_and_Jewelry:3, Video_Games:3
AF7BZOS2IR2HCUAJUMZFQLNCCQZA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7C22ZLAI6YQVG2PUMB7GV6FKUA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7CJTWNXO7FSOLJG2ACU2KCCHTA	Clothing_Shoes_and_Jewelry:3, Software:2
AF7D23O7QUALLJVMD6E2HDORNSZA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7D2XXF5YXIZNRFVXI2SLWSIEHA	All_Beauty:11, Health_and_Personal_Care:14
AF7DNF5JGNS7LJSBCA6CQLZW5NLA	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF7DTWB6TPYYXWJLLQBQVSJI53OA	Appliances:15
AF7E5YHO76LQVG63X2NLQD232MSQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7ESPPLUNO75J4H26FUUFCUHWOQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7F6M6SXVZEGXAQOXRBSJQT4RIQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7G57GLRQN6NOTVNHLJBJSXRCHQ	All_Beauty:10
AF7GD2P4AFDPJYNFQ2R2ZYZSEBHQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7GFTOADPNSDQ33MFQ7AAFIYVKQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7GJL4ECR6SKADNXECQLA6SXNLA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7GOKWYQCCJMYKEIAIN4HE5HKEQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1, Software:1
AF7H4624BGBVAJ7EQ35LRKJHMO7Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7HOIOOUYOQ3Z2ZYMQ5JRLBRURA	Clothing_Shoes_and_Jewelry:3, Software:3
AF7I2KFL5XY53HZKWBCSKIH4D2XA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7I44TCHVN4QLZENNQWQBBZVBSQ	Video_Games:1
AF7I6HPEKPBFVRZVE5OBQYZHOFGQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7JK4ARKILO3NLZC65K4IJARAZA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7JN337GGTCBLHRF4FOJXIQBMTQ	Video_Games:1, Software:1
AF7KTEODCV5QUTJU3I2X4MFJQU5Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF7L5DF6DMSW4TU4MNRW26LCAYEQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7LKKXAJNXTXUOT3U2XSF25WV6Q	Video_Games:4
AF7MDF4YHAGNCZNBKFP7DB4L7AGQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7ME5XEOVS5ULBS4VOZXJBVIXWA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7NABYXAPV3KKO4EPQQLA2XJVIQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7NB2GOGGZTLSX3SWJ2OG454GLQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7NRBK2MWCVV4CXQXYJAEESIGPA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7NSDMEMT56QHZHLFZD5VBK5S7Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF7NTPH5ECWD7BCCEIBVBWSZ3A5Q	Clothing_Shoes_and_Jewelry:1, Software:1
AF7OFRPAMZJ6GKSYFYPQV3Q5SLWA	Clothing_Shoes_and_Jewelry:1, Appliances:5
AF7ONSQIRLLC3XAQJPSE4W3U2XCQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7ONTMOZDYGYQZ36WK3QMZAMYBA	Digital_Music:4
AF7PIQYT3SP2PE7KD5K3FHDQXHCA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7PZBNLI4ZFNKRV5GEJG425P6CQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7QQYH5SW2GZJVNERW7TT33CSFQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ	All_Beauty:11, Software:1
AF7RSP2BMFMI2J5ZINYROKN4LAAQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7RYKDYBMLU3OFF5PDTG4NDKXFQ	Clothing_Shoes_and_Jewelry:4, Software:4
AF7SO35UVQWKS4AJLZA6Z2QX4UUQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7SO6JG76JZKBKRBXAVQJOJBPHQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7SXS26ADTRNOIQCI3TWHHHSULA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7T3JXVPS565DBAW6RC4SDSFB4A	Clothing_Shoes_and_Jewelry:1, Software:1
AF7TDQWUBCFNGDWLAIMEBVOAESWQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7TFQDZKUL7UXM7V6MTUWXHHQCA	Clothing_Shoes_and_Jewelry:1, Software:1
AF7U4COOUHBAEBEP4YR24OBRRMWA	Clothing_Shoes_and_Jewelry:1, Software:4
AF7UFKYUX6CABFIY7BW3K75HPDEQ	Video_Games:1, Software:1
AF7UYNGX7CS7D7R7NNDPQTKOBOJQ	Video_Games:1
AF7VKN3IMDUU4ZNI4RFBATQB6FXQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7WIQIBBQJZWFYACR6K6MII6D4A	Clothing_Shoes_and_Jewelry:1, Software:1
AF7WMS27BOE25SA7ZD4GW7ZSCGSQ	Clothing_Shoes_and_Jewelry:2, Video_Games:4
AF7WWTMII7TXLS6XS6PWCVIL6UBA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7XB3TL5I5FRA5ADT6MQJDQEJQA	Clothing_Shoes_and_Jewelry:3, Software:2
AF7XNTURXVPO55T5EP4B4DVPQPPQ	All_Beauty:12, Clothing_Shoes_and_Jewelry:1, Health_and_Personal_Care:15, Software:1
AF7XSI23NA5JHTOK2CA2UPTKCG7A	Clothing_Shoes_and_Jewelry:1, Software:1
AF7Z3F52AB3HLVGBUTPES3FCLR2A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AF7ZIRRXRQ5TBLQETBGM5QC6FJLQ	Clothing_Shoes_and_Jewelry:1, Software:1
AF7ZVHPRFYB3ZHLXMWQBJH6GCGQQ	Video_Games:1, Software:1
AFA3EM4XNJ2CAYYVIO75PGC7XGLA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFA4D3PFLYKKPB2BWXKWC5T5CS4Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFA4X6VRPI45ERZH47WK56AT6NCQ	Clothing_Shoes_and_Jewelry:1, Software:1
AFA5H4MFIWVUFAT6V2XCXP7VNI2Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFA6MMA4HOWHU66OC6YE73JPF6EQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFA6RL44ITAFCICF756H2AGEJYEA	Clothing_Shoes_and_Jewelry:3, Software:2
AFA6SO4M2QFNJGUSAPITEBUWJ5DQ	Clothing_Shoes_and_Jewelry:4, Software:2
AFA6ZGIQXSSVLMKSHJDCKSSZNQRQ	Clothing_Shoes_and_Jewelry:1, Software:1
AFA7AMLRRX5ZRGFC7XBOJM3XAXNQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFA7TNLRGERLMUPDAXZHOHREVY2Q	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFAADDKPIOTWBKSKKY5ITZ76SX7A	Clothing_Shoes_and_Jewelry:4, Video_Games:2
AFAALLZ6LGWEXE3PXPGVSEKW33LQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFAAV2NDOWASQJXJBLRH3KMJHPMA	Clothing_Shoes_and_Jewelry:1, Software:1
AFAAXYNXKBCOIKP6MFXES5HE6UYA	Clothing_Shoes_and_Jewelry:4, Video_Games:3
AFAAY32MQYRA56IVSVNSCDLNE62A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFAB4MVYIAWBTTHA4MDVCIOLEHQA	Clothing_Shoes_and_Jewelry:1, Software:1
AFABFZOYZJYCZN6GQZO7QVFQ4C5Q	Clothing_Shoes_and_Jewelry:1, Software:1
AFABGLTODYGKCYQ3FDOZEPJYPFTA	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFABZXFAKAYLR6TEW5QOMZIWEW3A	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFADH36TMI5HG25EWRLQ6FJBSJTQ	Clothing_Shoes_and_Jewelry:1, Video_Games:1
AFADOSP2426TXVUYBIO2FLHPK2SQ	Clothing_Shoes_and_Jewelry:1, Software:1
AFADVYS4Z6AFQYI7P7CQ4V7W6VNA	Clothing_Shoes_and_Jewelry:1, Software:1
